"PublisherName"		"AppName"
HaCon Ingenieurgesellschaft mbH		HAFAS
Haestad Methods		StormCAD
HalfBaked Software		Hot Potatoes
Hamilton Grant Software Ltd.		Hamilton Grant Quality System
Hand-Crafted Software		FreeProxy
Handmade Software Inc.		Alchemy Image Printer
Handmade Software Inc.		Gif2Jpg / Jpg2Gif
Hands High Software		WiFile Pro
Harbin Daemon Information Co. Ltd.		None
Harbor Telco Corp.		HackerProof 98
Harper Collins Publishers		Men Are From Mars; Women Are From Venus
Haruyasa Yoshizaki		LHARC
Hasbro Interactive		Civilization II
Hasbro Interactive		Elite Plus
Hasbro Interactive		Pirates! Gold
Hasbro Interactive		Sid Meier's Colonization
Hasbro Interactive		Sid Meier's Railroad Tycoon
Hauppauge Computer Works		Hauppauge WinTV
Hauppauge Computer Works		WinCast TV
Hauppauge Computer Works		WinTV
Havas Interactive (SEE Vivendi Universal)		None
HavenTree Software Ltd.		None
Hayes Microcomputer Products Inc.		Smartcom Fax
Hayes Microcomputer Products Inc.		Smartcom for Windows
HeadLight Software		GetRight
Headlight Software Inc.		GetRight
Health Informatics Technologies L.L.C.		Integrad
HearMe		Roger Wilco
Hearst Business Communications		IC MASTER
Heat Transfer Research Inc.		None
Helios Software Solutions		TextPad
Helios Software Solutions		TextPad 32
Helix Software Company(see Network Associates)		None
HellermannTyton		Tyton TagPrint
Help Desk Technology International Corporation		HelpSTAR
Hemera Technologies Inc.		Hemera NetGraphics Optimizer for HP
HernanSoft		Captura
Herve Thouzard		THE Rename
Herve Thouzard		UnzipThemAll
Heuristech Software		3 Shuffles and A Draw for Windows
Hewlett-Packard Company		Array Configuration Utility
Hewlett-Packard Company		BrandIt
Hewlett-Packard Company		Colorado Backup
Hewlett-Packard Company		Compaq Management Agents
Hewlett-Packard Company		Data Protector Express
Hewlett-Packard Company		Enable LidSwitch Standby
Hewlett-Packard Company		Expose
Hewlett-Packard Company		FontSmart
Hewlett-Packard Company		HP Accessories Product Tour
Hewlett-Packard Company		HP Array Configuration Utility
Hewlett-Packard Company		HP Array Configuration Utility CLI
Hewlett-Packard Company		HP Array Diagnostic Utility
Hewlett-Packard Company		HP BIOS Configuration for ProtectTools
Hewlett-Packard Company		HP CD-Writer
Hewlett-Packard Company		HP ChemLMS QC Client
Hewlett-Packard Company		HP DMI Implementation
Hewlett-Packard Company		HP DVD Writer
Hewlett-Packard Company		HP DVD Writer Automatic Firmware Check
Hewlett-Packard Company		HP DeskJet
Hewlett-Packard Company		HP DeskJet 1120C Printer
Hewlett-Packard Company		HP DeskJet 1220C Printer
Hewlett-Packard Company		HP DeskJet 350 Printer
Hewlett-Packard Company		HP DeskJet 500 Series Printer Driver
Hewlett-Packard Company		HP DeskScan II
Hewlett-Packard Company		HP Deskjet 640c series
Hewlett-Packard Company		HP Deskjet 960c
Hewlett-Packard Company		HP Digital Imaging
Hewlett-Packard Company		HP Download Manager
Hewlett-Packard Company		HP Drive Key Boot Utility
Hewlett-Packard Company		HP Easy Access Button Support
Hewlett-Packard Company		HP Easy Printer Care
Hewlett-Packard Company		HP FontSmart
Hewlett-Packard Company		HP IP CONSOLE VIEWER
Hewlett-Packard Company		HP Info Center
Hewlett-Packard Company		HP Insight Diagnostics
Hewlett-Packard Company		HP Insight Diagnostics Online Edition
Hewlett-Packard Company		HP Insight Manager
Hewlett-Packard Company		HP Install Network Printer Wizard
Hewlett-Packard Company		HP JetAdmin
Hewlett-Packard Company		HP LaserJet 4200
Hewlett-Packard Company		HP LaserJet 5Si/5Si MX Printer Driver
Hewlett-Packard Company		HP Laserrom
Hewlett-Packard Company		HP Lock for Windows NT
Hewlett-Packard Company		HP MAK Software
Hewlett-Packard Company		HP Memories Disc
Hewlett-Packard Company		HP Mobile Data Protection System
Hewlett-Packard Company		HP Mobile Printing
Hewlett-Packard Company		HP Network ScanJet 5 Utility
Hewlett-Packard Company		HP OpenView
Hewlett-Packard Company		HP OpenView Storage Data Protector
Hewlett-Packard Company		HP Performance Management Pack
Hewlett-Packard Company		HP Photo Printing
Hewlett-Packard Company		HP Photosmart
Hewlett-Packard Company		HP Photosmart Essential
Hewlett-Packard Company		HP PrecisionScan Pro
Hewlett-Packard Company		HP Printer Assistant
Hewlett-Packard Company		HP ProLiant Smart Array
Hewlett-Packard Company		HP ProtectTools Security Manager
Hewlett-Packard Company		HP Quick Launch Buttons
Hewlett-Packard Company		HP Remote Deployment Tools for Windows
Hewlett-Packard Company		HP Resource Manager
Hewlett-Packard Company		HP Scanjet Scanner 2400 Series
Hewlett-Packard Company		HP Secure Path HTTP Server
Hewlett-Packard Company		HP SecurePath
Hewlett-Packard Company		HP Service Delivery Platform
Hewlett-Packard Company		HP Share-to-Web Wizard
Hewlett-Packard Company		HP Smart Card Security for ProtectTools
Hewlett-Packard Company		HP Standard Port Monitor
Hewlett-Packard Company		HP StorageWorks Library and Tape Tools
Hewlett-Packard Company		HP System Management Homepage for Windows NT
Hewlett-Packard Company		HP Systems Insight Manager
Hewlett-Packard Company		HP Systems Insight Manager Data Migration Tool
Hewlett-Packard Company		HP Tape Downloader for Windows
Hewlett-Packard Company		HP USB Disk Storage Format Tool
Hewlett-Packard Company		HP Version Control Agent
Hewlett-Packard Company		HP Version Control Repository Manager
Hewlett-Packard Company		HP Virtual Rooms
Hewlett-Packard Company		HP Virus Throttle
Hewlett-Packard Company		HP WMI MApper
Hewlett-Packard Company		HP Web JetAdmin
Hewlett-Packard Company		HP Web PrintSmart
Hewlett-Packard Company		HP all-in-one series
Hewlett-Packard Company		HP designjet
Hewlett-Packard Company		HP digital imaging
Hewlett-Packard Company		HP print screen
Hewlett-Packard Company		HPQFlash
Hewlett-Packard Company		Hpi_Prnt Application
Hewlett-Packard Company		HyperThreading
Hewlett-Packard Company		Instant Toptools
Hewlett-Packard Company		Intellifont for Windows 3.0
Hewlett-Packard Company		LEGO Digital Designer
Hewlett-Packard Company		MyCD
Hewlett-Packard Company		NewWave
Hewlett-Packard Company		Notebook Utilities
Hewlett-Packard Company		OpenMail Administration Client
Hewlett-Packard Company		OpenMail Client
Hewlett-Packard Company		Performance Management Pack
Hewlett-Packard Company		ProLiant Insight Agents
Hewlett-Packard Company		Quick Launch Buttons
Hewlett-Packard Company		ServiceCenter Express
Hewlett-Packard Company		SetRefresh
Hewlett-Packard Company		Survey Utility for Windows
Hewlett-Packard Company		System Software Manager
Hewlett-Packard Company		hp Wireless Assistant
Hewlett-Packard Company		iPaq Detection Application
Hexprobe System		Hpmbcalc
Hi-Image Inc.		Image-In
HiT Software Inc.		HiT ODBC/400 32bit LITE
HiT Software Inc.		HiT ODBC/DB2 32bit
HiT Software Inc.		HiT ODBC/DB2 32bit LITE
High Criteria inc.		Total Recorder
Highways Agency		Desktop Traffic Headlines
Hilgraeve		HyperTerminal Private Edition
Hilti AG		HAP
HobbyWare Inc.		Pattern Maker for cross stitch
HomeStyles		HomeDesigns Multimedia Encyclopedia
Hon Hai Precision Ind. Co. Ltd.		Silence Install Control Center
Honest Technology		TV Plus
Honeywell Inc.		None
Honeywell Technology Center		DOME
Horizons Technology Inc.		LANshadow Test Drive
Hotbar.com Inc.		Hotbar
Hotline Communications Ltd.		Hotline Client
Housatonic Software		HPV Solo
Hover Inc.		RegSeeker
Hover Inc.		Snapshot Tool
Howell Training Group		None
Hugin Expert A/S		Hugin Lite 6.5
HumanConcepts LLC		OrgPlus
HumanConcepts LLC		OrgPlus SE
HumanConcepts LLC		OrgViewer
Humax Digital		Media eLinker
Hummingbird Communications Ltd.		Andyne GQL for Windows
Hummingbird Communications Ltd.		Docs Open
Hummingbird Communications Ltd.		Exceed
Hummingbird Communications Ltd.		Exceed for Windows
Hummingbird Communications Ltd.		Exceed for Windows 95
Hummingbird Communications Ltd.		Exceed for Windows NT
Hummingbird Communications Ltd.		Fulcrum FFAUT32
Hummingbird Communications Ltd.		Fulcrum SearchServer Administrator
Hummingbird Communications Ltd.		GQL for Windows
Hummingbird Communications Ltd.		HostExplorer
Hummingbird Communications Ltd.		Hummingbird DM Extensions
Hummingbird Communications Ltd.		NFS Maestro Client for Windows 95
Hummingbird Communications Ltd.		NFS Maestro Server for Windows NT
Hummingbird Communications Ltd.		NFS Maestro for Windows NT
Humongous Entertainment		Fatty Bear's Birthday Surprise
Humongous Entertainment		FreddiFish - Case of the Missing Kelp Seeds
HyCD Inc. (Creative Digital Research)		HyCD Publisher
Hyatt Industries Limited		None
Hydra-Centaurus Technologies Inc.		None
Hyland Software Inc.		CombatStats
Hyper Entertainment Inc.		HyperBowl
HyperLOCK Technologies  (see Broadbridge Media)		None
Hyperion Software Corporation		Essbase Integration Services
Hyperion Software Corporation		Hyperion Enterprise Standard Edition
Hyperion Software Corporation		Hyperion Essbase
Hyperion Software Corporation		Hyperion Pillar
Hyperionics		HyperCam
Hyperionics		HyperSnap
Hyperionics		HyperSnap-DX
Hypernix Ltd.		Gooey
Hyprotech		None
I-MODE Retrieval Systems Inc.		Developer Source
I-O Corporation		I-O PrintControl
I.P.C.		None
I.R.I.S. s.a.		Cardiris
I/O Software Inc.		Stereolusions
IAC/MEDLOG Systems		None
IBE Software GmbH		HelpNDoc
IBM Corporation		Access IBM
IBM Corporation		Access IBM Message Center
IBM Corporation		Access ThinkPad
IBM Corporation		Ascential DataStage
IBM Corporation		BookManager Library Reader for Windows
IBM Corporation		BookManager Read for Windows
IBM Corporation		CIMS
IBM Corporation		Communications Server SNA API Client for Win NT
IBM Corporation		Current
IBM Corporation		DB2 for Windows
IBM Corporation		DB2 for Windows 95/NT
IBM Corporation		DB2 for Windows NT
IBM Corporation		Database Upgrade Utility
IBM Corporation		Domino Designer 6.5
IBM Corporation		Flash Bios Update 6578
IBM Corporation		IBM AS/400 Client Access Express for Windows
IBM Corporation		IBM AS/400 Client Access for Windows
IBM Corporation		IBM AS/400 Client Access for Windows 95
IBM Corporation		IBM AS/400 Client Access for Windows 95/NT
IBM Corporation		IBM Access Support Agent
IBM Corporation		IBM Agent Controller
IBM Corporation		IBM AntiVirus Logon
IBM Corporation		IBM AntiVirus for Windows 95
IBM Corporation		IBM AntiVirus for Windows NT
IBM Corporation		IBM Client Security Software
IBM Corporation		IBM DB2
IBM Corporation		IBM Director
IBM Corporation		IBM DisplayGraphics
IBM Corporation		IBM Distributed Debugger
IBM Corporation		IBM Host on Demand
IBM Corporation		IBM Infoprint Designer
IBM Corporation		IBM Internet Connection for Windows
IBM Corporation		IBM Java 2 Run Time Environment for Windows
IBM Corporation		IBM Java 2 Runtime Environment for Windows
IBM Corporation		IBM Java RunTime Environment for Windows
IBM Corporation		IBM NotesBuddy
IBM Corporation		IBM Nways Workgroup Manager for Windows NT
IBM Corporation		IBM Object REXX for Windows 95/NT
IBM Corporation		IBM OnDemand
IBM Corporation		IBM Password Manager
IBM Corporation		IBM Personal Computer DOS
IBM Corporation		IBM Rapid Restore PC
IBM Corporation		IBM RecordNow
IBM Corporation		IBM Rescue and Recovery with Rapid Restore
IBM Corporation		IBM Secure Client
IBM Corporation		IBM ThinkPad UltraNav Wizard
IBM Corporation		IBM ThinkPad Utilities
IBM Corporation		IBM Tivoli Storage Manager
IBM Corporation		IBM ViaVoice
IBM Corporation		IBM ViaVoice Pro Millennium
IBM Corporation		IBM Voice Type Simply Speaking
IBM Corporation		IBM WebSphere Application Server
IBM Corporation		IBM WebSphere MQ for Windows
IBM Corporation		IBM WebSphere Studio
IBM Corporation		IBM eGatherer
IBM Corporation		IBM iSeries Access for Windows
IBM Corporation		Lotus Domino Server
IBM Corporation		Lotus Notes
IBM Corporation		Lotus NotesSQL ODBC Driver
IBM Corporation		Net.Data for Windows NT
IBM Corporation		PMOffice
IBM Corporation		Personal Communications
IBM Corporation		Personal Communications AS/400+3270
IBM Corporation		Personal Communications/5250+3270
IBM Corporation		Rapid Restore Ultra
IBM Corporation		Rational ClearCase
IBM Corporation		Rational ClearQuest
IBM Corporation		Rational Software Development Platform
IBM Corporation		Rational Test
IBM Corporation		RecordNow!
IBM Corporation		Sametime Client
IBM Corporation		Subsystem Device Driver
IBM Corporation		System Migration Assistant
IBM Corporation		TVT Message
IBM Corporation		ThinkPad Information
IBM Corporation		ThinkPad Software Installer
IBM Corporation		ThinkVantage
IBM Corporation		UpdateXpress Server
IBM Corporation		Venting
IBM Corporation		ViaVoice TTS
IBM Corporation		VisualAge for C++
IBM Corporation		VisualAge for Java
IBM Corporation		WebSphere MQ for Windows
IBM Corporation		WebSphere Studio Application Developer
ICARUS Corporation		None
ICLUBcentral Inc.		NAIC Club Accounting
ICLUBcentral Inc.		NAIC Club Tax Printer
ICONICS		None
ICQ Inc.		ICQ
ICQ Inc.		ICQ Lite
ICQ Inc.		Mirabilis ICQ
IDG Books Worldwide Inc.		Cliffs StudyWare
IDM Computer Solutions Inc.		ASRF
IDM Computer Solutions Inc.		ERwin Data Modeler
IDM Computer Solutions Inc.		UltraEdit
IDM Computer Solutions Inc.		UltraEdit-32
IDX Systems Corp.		IDXTerm
IDX Systems Corp.		IDXtend
IMLogic Inc.		IMlogic Detector
IMPRISE Corporation (see Borland)		None
IMSI		Corel CAD
IMSI		Corel Flow
IMSI		Floor Plan Plus 3D
IMSI		FormTool 97
IMSI		Free Flow!
IMSI		Graphics Converter Gold for Windows
IMSI		Hijaak Graphics Suite
IMSI		Hijaak PS
IMSI		Hijaak Pro
IMSI		Hijaak for Windows
IMSI		IMSI Family Heritage
IMSI		NetAccelerator
IMSI		TurboCAD
IMSI		TurboCAD 2D
IMSI		TurboCAD for Windows
IMSI		TurboProject LT
IMVU		IMVU
INSoft		Net.Medic
INTELaSOFT		None
INTERSOLV Inc. (see MERANT)		None
IO Products		None
IPRO Tech		IConvert
IPS-Sendero		IPS-Sendero Financial Accounting Systems
IQ Software Corp. (see Information Advantage)		None
IRISoft Works		MAILMNGR Application
IS Decisions		IS Decisions RemotExec
IST Development Inc.		CenturyPack Microsoft Files (97)
IST Development Inc.		DateReporter
IT Masters		MasterDocumenter
ITC Learning Corporation		None
ITI (International TechneGroup)		None
IToolWare Inc.		WinSuperKit
IVI Foundation Inc		IviEventServer
IceWarp Software		Merak Mail Server
Ichiku Software		Barcode Magic
Icom Simulations Inc.		Intermission
Icom Simulations Inc.		Sherlock Holmes Consulting Detective Vol. 1
Icon Empire		IconoMaker
Iconico Inc.		Screen Compass
Id Software		Quake II
Id Software		Return to Castle Wolfenstein
Id Software		Return to Castle Wolfenstein DEMO
Idea2 S. C.		Desktop Sidebar
IdeaFisher Systems Inc.		None
IdealLab		X1 Deployment Technologies
Idyle Software		CoffeeCup Image Mapper++
IgD Software		FireBurner
Igor Arsenin		TaskInfo
Igor Pavlov		7-Zip
Igor Pavlov		7-max
Ikon Office Solutions		None
Ilium Software Inc.		eWallet
Illustrate		dBpowerAMP
Illustrate		dBpowerAMP Music Converter
ImTOO Software Studio		DVD Audio Ripper
ImTOO Software Studio		ImTOO DVD Creator
ImTOO Software Studio		ImTOO MOV Converter
Image Capture Engineering Inc.		ZPrint Utility
Image Line Software BVBA		Collab
Image Line Software BVBA		FL Studio
Image Line Software BVBA		IL Download Manager
Image Recognition Integrated Systems SA		Readiris Pro
ImageMagick Studio		ImageMagick
ImageMark Software Labs Inc. (see Inso Corp.)		None
ImageRight		ImageRight Printer
Imageline Inc.		PicturePak
Imagine That Inc.		None
Imaging Locators		GeoSurveyor
Imagitec Design Inc.		Raiden
Impac Technologies		WaveReader
Impact Software		MicroAngelo
Impact Software		Microangelo
Impact Software		Microangelo on Display
Imspace Systems		Kudo Catalog Reader
In Depth Software VOF		Lingua Worterbuch
InContext Systems		InContext WebAnalyzer
InControl Software Inc. SEE Layton Technology		None
InMedia Presentations Inc. (see PhotoChannel)		None
Inasoft Inc.		InaQuick
Inbit Inc.		FullShot
Incat Systems Software USA Inc. (see Adaptec)		None
Incircuit Computing		None
IncrediMail LTD		IncrediMail
Incredible Technologies Inc.		Golden Tee Golf
Increment P Corporation		MapFan II
Indigo Rose Corporation		AutoPlay Media Studio
Individual Software Inc.		Cartoon-A-Day Calendar Plus
Individual Software Inc.		Individual Training
Individual Software Inc.		Individual Training for Lotus 1-2-3
Individual Software Inc.		Professor DOS
Individual Software Inc.		Smart Guide for DOS
Individual Software Inc.		Typing Instructor Encore
Inference Corporation		CasePoint Professional
InfinaDyne		DVD X Rescue
Infineon Technologies AG		Infineon TPM Software
Infinity Ward		Call of Duty Game of the Year Edition
InfoAccess Inc.		Guide
InfoAccess Inc.		Guide Hypertext System
InfoBusiness Inc.		None
InfoExpress Inc.		CyberGatekeeper Agent
InfoExpress Inc.		VSClient
InfoGrames Entertainment Inc.		None
InfoUSA		16 Million Businesses Phone Book
InfoUSA		88 Million Households Phone Book
InfoUSA		9-Digit Zip Code Directory 1996 Edition
InfoUSA		American Business Phone Book
InfoUSA		Information USA
InfoUSA		Phone Disc Fax
InfoUSA		PhoneDisc - Business & Residental Combo Pack
InfoUSA		Pro CD Fax Book
InfoUSA		Pro CD ProPhone for Windows
InfoUSA		Pro CD Select Street Atlas
InfoUSA		ProPhone 1993
Inforgrames Interactive Inc.		Civilization III
Inform Systems		None
Informatica Corporation		Informatica PowerMart
